# Date,2021-01-11 ¿ÀÈÄ 3:26
# Mode, Transfer Curve
Time (s),Gate Vg (V),Gate Ig (A),Drain Vd (V),Drain Id (A)
196.113000,15.500000,1.961320E-6,40.000000,6.956730E-5
196.164000,16.000000,2.179040E-6,40.000000,7.585440E-5
196.214000,16.500000,2.409840E-6,40.000000,8.249160E-5
196.266000,17.000000,2.655120E-6,40.000000,8.946050E-5
196.316000,17.500000,2.914870E-6,40.000000,9.679580E-5
196.365000,18.000000,3.192270E-6,40.000000,1.044170E-4
196.421000,18.500000,3.480400E-6,40.000000,1.125580E-4
196.473000,19.000000,3.788330E-6,40.000000,1.210050E-4
196.526000,19.500000,4.111630E-6,40.000000,1.298310E-4
196.579000,20.000000,4.452690E-6,40.000000,1.390570E-4
196.633000,20.500000,4.808930E-6,40.000000,1.487240E-4
196.678000,21.000000,5.187180E-6,40.000000,1.588020E-4
196.747000,21.500000,5.570770E-6,40.000000,1.690750E-4
196.797000,22.000000,5.983540E-6,40.000000,1.799740E-4
196.846000,22.500000,6.417570E-6,40.000000,1.913600E-4
196.896000,23.000000,6.864240E-6,40.000000,2.030830E-4
196.947000,23.500000,7.333420E-6,40.000000,2.152610E-4
196.998000,24.000000,7.819800E-6,40.000000,2.278540E-4
197.051000,24.500000,8.319690E-6,40.000000,2.408680E-4
197.101000,25.000000,8.850460E-6,40.000000,2.544780E-4
197.151000,25.500000,9.394660E-6,40.000000,2.684260E-4
197.218000,26.000000,9.916030E-6,40.000000,2.825800E-4
197.264000,26.500000,1.055170E-5,40.000000,2.976090E-4
197.318000,27.000000,1.115760E-5,40.000000,3.130380E-4
197.366000,27.500000,1.178260E-5,40.000000,3.289570E-4
197.414000,28.000000,1.243450E-5,40.000000,3.453390E-4
197.461000,28.500000,1.310580E-5,40.000000,3.622250E-4
197.510000,29.000000,1.380220E-5,40.000000,3.795830E-4
197.558000,29.500000,1.452360E-5,40.000000,3.975700E-4
197.606000,30.000000,1.525760E-5,40.000000,4.159690E-4
197.653000,30.500000,1.602760E-5,40.000000,4.348330E-4
197.739000,31.000000,1.668550E-5,40.000000,4.530660E-4
197.780000,31.500000,1.755970E-5,40.000000,4.734160E-4
197.829000,32.000000,1.838670E-5,40.000000,4.937950E-4
197.877000,32.500000,1.923530E-5,40.000000,5.147380E-4
197.925000,33.000000,2.010920E-5,40.000000,5.361850E-4
197.973000,33.500000,2.101280E-5,40.000000,5.581100E-4
198.021000,34.000000,2.194160E-5,40.000000,5.807100E-4
198.070000,34.500000,2.288050E-5,40.000000,6.036260E-4
198.117000,35.000000,2.385000E-5,40.000000,6.271360E-4
198.164000,35.500000,2.483640E-5,40.000000,6.511130E-4
198.213000,36.000000,2.585520E-5,40.000000,6.757530E-4
198.262000,36.500000,2.689380E-5,40.000000,7.006630E-4
198.316000,37.000000,2.793340E-5,40.000000,7.259180E-4
198.364000,37.500000,2.902090E-5,40.000000,7.519060E-4
198.413000,38.000000,3.012730E-5,40.000000,7.783910E-4
198.461000,38.500000,3.126980E-5,40.000000,8.055920E-4
198.510000,39.000000,3.241350E-5,40.000000,8.330400E-4
198.557000,39.500000,3.360660E-5,40.000000,8.610210E-4
198.605000,40.000000,3.480300E-5,40.000000,8.894710E-4
