# Date,2021-01-11 ¿ÀÈÄ 2:49
# Mode, Transfer Curve
Time (s),Gate Vg (V),Gate Ig (A),Drain Vd (V),Drain Id (A)
3.717000,-7.000000,-4.172600E-7,40.000000,8.659470E-7
3.781000,-6.500000,-4.166220E-7,40.000000,1.273790E-6
3.846000,-6.000000,-4.168050E-7,40.000000,1.841740E-6
3.892000,-5.500000,-4.443030E-7,40.000000,2.592350E-6
3.940000,-5.000000,-4.421920E-7,40.000000,3.553220E-6
4.005000,-4.500000,-4.176610E-7,40.000000,4.747770E-6
4.052000,-4.000000,-4.106530E-7,40.000000,6.211530E-6
4.099000,-3.500000,-4.042820E-7,40.000000,7.966150E-6
4.147000,-3.000000,-3.931170E-7,40.000000,1.002760E-5
4.213000,-2.500000,-3.768450E-7,40.000000,1.244570E-5
4.260000,-2.000000,-3.563950E-7,40.000000,1.522750E-5
4.307000,-1.500000,-3.554720E-7,40.000000,1.841010E-5
4.355000,-1.000000,-2.849400E-7,40.000000,2.201180E-5
4.422000,-0.500000,-2.326380E-7,40.000000,2.604210E-5
4.470000,0.000000,-1.666660E-7,40.000000,3.055520E-5
4.746000,0.500000,-1.306890E-9,40.000000,3.535230E-5
6.294000,1.000000,-3.816080E-10,40.000000,4.022840E-5
7.234000,1.500000,-1.145350E-10,40.000000,4.600880E-5
8.173000,2.000000,1.709210E-10,40.000000,5.235240E-5
9.115000,2.500000,4.679610E-10,40.000000,5.926690E-5
10.054000,3.000000,8.440460E-10,40.000000,6.677170E-5
11.146000,3.500000,5.429910E-9,40.000000,7.484570E-5
11.275000,4.000000,7.063000E-9,40.000000,8.380160E-5
11.481000,4.500000,7.956810E-8,40.000000,9.338310E-5
11.572000,5.000000,1.645550E-6,40.000000,1.036910E-4
11.629000,5.500000,2.010870E-6,40.000000,1.147480E-4
11.678000,6.000000,2.377560E-6,40.000000,1.265470E-4
11.726000,6.500000,2.776570E-6,40.000000,1.390780E-4
11.775000,7.000000,3.208840E-6,40.000000,1.523540E-4
11.826000,7.500000,3.678080E-6,40.000000,1.664210E-4
11.876000,8.000000,4.183000E-6,40.000000,1.812730E-4
11.925000,8.500000,4.725760E-6,40.000000,1.969600E-4
11.974000,9.000000,5.306480E-6,40.000000,2.134620E-4
12.024000,9.500000,5.928130E-6,40.000000,2.307990E-4
12.076000,10.000000,6.589740E-6,40.000000,2.490040E-4
12.125000,10.500000,7.295030E-6,40.000000,2.680950E-4
12.174000,11.000000,8.039100E-6,40.000000,2.880460E-4
12.242000,11.500000,8.826390E-6,40.000000,3.088470E-4
12.291000,12.000000,9.662100E-6,40.000000,3.306860E-4
12.358000,12.500000,1.052060E-5,40.000000,3.533460E-4
12.400000,13.000000,1.148400E-5,40.000000,3.770230E-4
12.451000,13.500000,1.245620E-5,40.000000,4.016700E-4
12.505000,14.000000,1.347320E-5,40.000000,4.271460E-4
12.558000,14.500000,1.454080E-5,40.000000,4.536370E-4
12.607000,15.000000,1.565710E-5,40.000000,4.811260E-4
12.656000,15.500000,1.682660E-5,40.000000,5.097110E-4
12.709000,16.000000,1.804520E-5,40.000000,5.391820E-4
12.759000,16.500000,1.931660E-5,40.000000,5.698250E-4
12.813000,17.000000,2.063610E-5,40.000000,6.013220E-4
12.862000,17.500000,2.201190E-5,40.000000,6.337890E-4
12.911000,18.000000,2.343480E-5,40.000000,6.674620E-4
12.960000,18.500000,2.492340E-5,40.000000,7.023500E-4
13.030000,19.000000,2.646200E-5,40.000000,7.381630E-4
13.081000,19.500000,2.806270E-5,40.000000,7.750450E-4
13.133000,20.000000,2.971760E-5,40.000000,8.130610E-4
13.187000,20.500000,3.143200E-5,40.000000,8.521750E-4
13.232000,21.000000,3.320190E-5,40.000000,8.922480E-4
13.283000,21.500000,3.502360E-5,40.000000,9.334700E-4
13.337000,22.000000,3.691160E-5,40.000000,9.757000E-4
13.385000,22.500000,3.885400E-5,40.000000,1.018480E-3
13.444000,23.000000,4.085830E-5,40.000000,1.063250E-3
13.495000,23.500000,4.291340E-5,40.000000,1.108680E-3
13.546000,24.000000,4.503670E-5,40.000000,1.155650E-3
13.600000,24.500000,4.719540E-5,40.000000,1.202820E-3
13.649000,25.000000,4.946330E-5,40.000000,1.252140E-3
13.700000,25.500000,5.176890E-5,40.000000,1.301890E-3
13.748000,26.000000,5.413730E-5,40.000000,1.353030E-3
13.798000,26.500000,5.655510E-5,40.000000,1.405180E-3
13.848000,27.000000,5.907300E-5,40.000000,1.458900E-3
13.895000,27.500000,6.164620E-5,40.000000,1.513550E-3
13.944000,28.000000,6.426590E-5,40.000000,1.568980E-3
13.993000,28.500000,6.694320E-5,40.000000,1.625390E-3
14.041000,29.000000,6.970280E-5,40.000000,1.683210E-3
14.089000,29.500000,7.254020E-5,40.000000,1.742480E-3
14.136000,30.000000,7.541880E-5,40.000000,1.801910E-3
14.184000,30.500000,7.838270E-5,40.000000,1.862910E-3
14.231000,31.000000,8.137570E-5,40.000000,1.924510E-3
14.280000,31.500000,8.447970E-5,40.000000,1.988020E-3
14.332000,32.000000,8.762490E-5,40.000000,2.051940E-3
14.380000,32.500000,9.086240E-5,40.000000,2.117250E-3
14.427000,33.000000,9.416020E-5,40.000000,2.183280E-3
14.475000,33.500000,9.749510E-5,40.000000,2.250020E-3
14.539000,34.000000,1.008880E-4,40.000000,2.317200E-3
14.580000,34.500000,1.044010E-4,40.000000,2.386170E-3
14.631000,35.000000,1.079670E-4,40.000000,2.456100E-3
14.679000,35.500000,1.116110E-4,40.000000,2.527170E-3
14.727000,36.000000,1.153730E-4,40.000000,2.599590E-3
14.776000,36.500000,1.191800E-4,40.000000,2.671930E-3
14.828000,37.000000,1.229770E-4,40.000000,2.744800E-3
14.875000,37.500000,1.269230E-4,40.000000,2.819920E-3
14.923000,38.000000,1.310000E-4,40.000000,2.895730E-3
14.972000,38.500000,1.350450E-4,40.000000,2.970910E-3
15.021000,39.000000,1.392330E-4,40.000000,3.047110E-3
15.069000,39.500000,1.434870E-4,40.000000,3.123880E-3
15.117000,40.000000,1.476820E-4,40.000000,3.201390E-3
