# Date,2021-01-11 ���� 3:24
# Mode, Transfer Curve
Time (s),Gate Vg (V),Gate Ig (A),Drain Vd (V),Drain Id (A)
3.999000,-6.500000,-7.065790E-7,40.000000,4.767710E-7
4.050000,-6.000000,-7.065830E-7,40.000000,4.769100E-7
4.100000,-5.500000,-7.065830E-7,40.000000,4.834350E-7
4.149000,-5.000000,-7.065680E-7,40.000000,5.695520E-7
4.216000,-4.500000,-7.065640E-7,40.000000,8.716780E-7
4.262000,-4.000000,-6.799340E-7,40.000000,1.499120E-6
4.325000,-3.500000,-6.791990E-7,40.000000,2.545570E-6
4.375000,-3.000000,-6.750180E-7,40.000000,4.076980E-6
4.423000,-2.500000,-6.653480E-7,40.000000,6.158950E-6
4.474000,-2.000000,-6.462800E-7,40.000000,8.840570E-6
4.521000,-1.500000,-6.121080E-7,40.000000,1.216660E-5
4.579000,-1.000000,-5.637440E-7,40.000000,1.623330E-5
4.630000,-0.500000,-4.960510E-7,40.000000,2.104260E-5
4.683000,0.000000,-4.112670E-7,40.000000,2.664540E-5
4.731000,0.500000,-2.711310E-7,40.000000,3.309610E-5
6.424000,1.000000,-6.260140E-10,40.000000,3.908180E-5
9.081000,1.500000,-6.133400E-12,40.000000,4.641040E-5
10.322000,2.000000,3.129840E-11,40.000000,5.513730E-5
13.131000,2.500000,4.478810E-9,40.000000,6.451430E-5
13.262000,3.000000,7.683390E-9,40.000000,7.553640E-5
13.468000,3.500000,9.704690E-8,40.000000,8.755970E-5
13.559000,4.000000,2.030370E-6,40.000000,1.007580E-4
13.616000,4.500000,2.604910E-6,40.000000,1.151940E-4
13.667000,5.000000,3.215070E-6,40.000000,1.307820E-4
13.718000,5.500000,3.889640E-6,40.000000,1.475810E-4
13.771000,6.000000,4.628540E-6,40.000000,1.656380E-4
13.818000,6.500000,5.435500E-6,40.000000,1.849710E-4
13.866000,7.000000,6.310500E-6,40.000000,2.056170E-4
13.934000,7.500000,7.256530E-6,40.000000,2.275490E-4
13.983000,8.000000,8.279290E-6,40.000000,2.509140E-4
14.032000,8.500000,9.377060E-6,40.000000,2.756760E-4
14.098000,9.000000,1.053600E-5,40.000000,3.017890E-4
14.149000,9.500000,1.182040E-5,40.000000,3.294400E-4
14.198000,10.000000,1.316020E-5,40.000000,3.585800E-4
14.248000,10.500000,1.458420E-5,40.000000,3.892400E-4
14.297000,11.000000,1.609110E-5,40.000000,4.214260E-4
14.367000,11.500000,1.767720E-5,40.000000,4.550310E-4
14.418000,12.000000,1.936330E-5,40.000000,4.903740E-4
14.468000,12.500000,2.113940E-5,40.000000,5.273200E-4
14.518000,13.000000,2.300450E-5,40.000000,5.658820E-4
14.567000,13.500000,2.496800E-5,40.000000,6.061300E-4
14.622000,14.000000,2.702490E-5,40.000000,6.479950E-4
14.676000,14.500000,2.917620E-5,40.000000,6.915750E-4
14.726000,15.000000,3.143160E-5,40.000000,7.369330E-4
14.776000,15.500000,3.378700E-5,40.000000,7.839880E-4
14.828000,16.000000,3.624120E-5,40.000000,8.328050E-4
14.879000,16.500000,3.880200E-5,40.000000,8.834260E-4
14.930000,17.000000,4.146330E-5,40.000000,9.358030E-4
14.979000,17.500000,4.423550E-5,40.000000,9.900610E-4
15.028000,18.000000,4.711500E-5,40.000000,1.045080E-3
15.084000,18.500000,5.009890E-5,40.000000,1.103080E-3
15.137000,19.000000,5.319420E-5,40.000000,1.162890E-3
15.191000,19.500000,5.640230E-5,40.000000,1.224460E-3
15.248000,20.000000,5.971830E-5,40.000000,1.287980E-3
15.301000,20.500000,6.316600E-5,40.000000,1.353780E-3
15.346000,21.000000,6.671530E-5,40.000000,1.421150E-3
15.416000,21.500000,7.036580E-5,40.000000,1.490100E-3
15.465000,22.000000,7.415100E-5,40.000000,1.561350E-3
15.515000,22.500000,7.807400E-5,40.000000,1.634980E-3
15.564000,23.000000,8.209330E-5,40.000000,1.710060E-3
15.614000,23.500000,8.623290E-5,40.000000,1.787200E-3
15.665000,24.000000,9.048610E-5,40.000000,1.866220E-3
15.719000,24.500000,9.487770E-5,40.000000,1.947110E-3
15.769000,25.000000,9.940950E-5,40.000000,2.030700E-3
15.836000,25.500000,1.040010E-4,40.000000,2.115200E-3
15.878000,26.000000,1.087780E-4,40.000000,2.202340E-3
15.928000,26.500000,1.136780E-4,40.000000,2.291310E-3
15.978000,27.000000,1.187410E-4,40.000000,2.382860E-3
16.026000,27.500000,1.239460E-4,40.000000,2.475660E-3
16.073000,28.000000,1.293270E-4,40.000000,2.570500E-3
16.121000,28.500000,1.349060E-4,40.000000,2.667350E-3
16.168000,29.000000,1.403560E-4,40.000000,2.766050E-3
16.216000,29.500000,1.460860E-4,40.000000,2.867380E-3
16.263000,30.000000,1.519490E-4,40.000000,2.970090E-3
16.311000,30.500000,1.578300E-4,40.000000,3.074590E-3
16.359000,31.000000,1.640370E-4,40.000000,3.181030E-3
16.407000,31.500000,1.701160E-4,40.000000,3.290310E-3
16.458000,32.000000,1.764520E-4,40.000000,3.400360E-3
16.506000,32.500000,1.832430E-4,40.000000,3.512370E-3
16.553000,33.000000,1.897290E-4,40.000000,3.626320E-3
16.602000,33.500000,1.964130E-4,40.000000,3.741910E-3
16.650000,34.000000,2.033530E-4,40.000000,3.860060E-3
16.699000,34.500000,2.103960E-4,40.000000,3.979210E-3
16.747000,35.000000,2.177730E-4,40.000000,4.100070E-3
16.794000,35.500000,2.251320E-4,40.000000,4.222620E-3
16.843000,36.000000,2.327330E-4,40.000000,4.347600E-3
16.908000,36.500000,2.403210E-4,40.000000,4.472930E-3
16.957000,37.000000,2.482290E-4,40.000000,4.600520E-3
17.005000,37.500000,2.564020E-4,40.000000,4.729610E-3
17.054000,38.000000,2.644330E-4,40.000000,4.860180E-3
17.102000,38.500000,2.728150E-4,40.000000,4.993160E-3
17.151000,39.000000,2.813510E-4,40.000000,5.126720E-3
17.199000,39.500000,2.901740E-4,40.000000,5.261840E-3
17.248000,40.000000,2.990420E-4,40.000000,5.398170E-3
